nodeID,nodeLabel,nodeLong,nodeLat
1209,1209,-115.225337,36.14874
1210,1210,-115.225448,36.152226
1211,1211,-115.225716,36.151474
1212,1212,-115.225166,36.132327
1214,1214,-115.224852,36.209808
1215,1215,-115.224796,36.111341
1217,1217,-115.225154,36.145172
1218,1218,-115.22543,36.14366
1219,1219,-115.224688,36.210133
1220,1220,-115.22367,36.203391
1221,1221,-115.223836,36.202507
1222,1222,-115.224819,36.12595
1223,1223,-115.225075,36.124625
1224,1224,-115.224998,36.137203
1225,1225,-115.224352,36.157265
1226,1226,-115.225534,36.156352
1227,1227,-115.224914,36.100788
1228,1228,-115.225185,36.101504
1230,1230,-115.225052,36.121227
1231,1231,-115.224793,36.122323
1232,1232,-115.223967,36.189151
1233,1233,-115.22414,36.187952
1234,1234,-115.224776,36.118652
1235,1235,-115.225039,36.117511
1237,1237,-115.223764,36.181842
1238,1238,-115.223951,36.180285
1247,1247,-115.164096,36.111934
1248,1248,-115.16391,36.115147
1249,1249,-115.164164,36.113939
1250,1250,-115.163837,36.108678
1251,1251,-115.164047,36.107424
1252,1252,-115.163699,36.098679
1253,1253,-115.163877,36.11227
1254,1254,-115.164106,36.121593
1255,1255,-115.163777,36.104758
1256,1256,-115.164001,36.104057
1257,1257,-115.163784,36.102309
1258,1258,-115.163973,36.100262
1259,1259,-115.16395,36.11957
1260,1260,-115.164172,36.118991
1261,1261,-115.164146,36.116955
1262,1262,-115.17214,36.038379
1266,1266,-115.10711,36.209821
1268,1268,-115.136656,36.175818
1269,1269,-115.136601,36.175499
1273,1273,-115.135317,36.178181
1274,1274,-115.134872,36.178703
1281,1281,-115.05852,36.238269
1284,1284,-115.134196,36.186787
1291,1291,-115.081104,36.224724
1300,1300,-115.113167,36.205967
1301,1301,-115.112494,36.206662
1302,1302,-115.138585,36.17284
1307,1307,-115.133951,36.188882
1308,1308,-115.098109,36.214782
1310,1310,-115.070222,36.231108
1311,1311,-115.072864,36.229859
1314,1314,-115.124386,36.199604
1315,1315,-115.124682,36.199081
1316,1316,-115.138588,36.172209
1318,1318,-115.132013,36.192715
1326,1326,-115.134167,36.181954
1328,1328,-115.17212,36.02522
1329,1329,-115.17255,36.024209
1332,1332,-115.172729,36.112511
1335,1335,-115.17249,36.047819
1339,1339,-115.173037,36.11787
1343,1343,-115.148276,36.157801
1344,1344,-115.162774,36.135662
1345,1345,-115.259179,36.181297
1348,1348,-115.172673,36.090364
1349,1349,-115.160931,36.13802
1351,1351,-115.173216,36.099836
1352,1352,-115.17255,36.021577
1353,1353,-115.168166,36.126887
1354,1354,-115.168908,36.126454
1356,1356,-115.172542,36.119215
1358,1358,-115.140609,36.16953
1360,1360,-115.167331,36.128698
1363,1363,-115.172669,36.094582
1364,1364,-115.173152,36.092973
1366,1366,-115.172706,36.109652
1371,1371,-115.172671,36.102653
1374,1374,-115.143657,36.164917
1375,1375,-115.173175,36.094748
1376,1376,-115.172562,36.120245
1377,1377,-115.170851,36.12287
1378,1378,-115.173275,36.104699
1380,1380,-115.152875,36.150795
1381,1381,-115.152544,36.150864
1383,1383,-115.172187,36.028928
1384,1384,-115.172557,36.02773
1385,1385,-115.172398,36.074489
1386,1386,-115.172838,36.074741
1389,1389,-115.17306,36.085446
1391,1391,-115.156968,36.144094
1392,1392,-115.158269,36.142726
1394,1394,-115.17255,36.038399
1395,1395,-115.164016,36.133257
1397,1397,-115.153654,36.149105
1398,1398,-115.16532,36.131822
1400,1400,-115.154667,36.148063
1401,1401,-115.155255,36.146716
1403,1403,-115.171364,36.122751
1405,1405,-115.172736,36.099305
1407,1407,-115.159481,36.140246
1408,1408,-115.160519,36.139232
1409,1409,-115.172186,36.03667
1410,1410,-115.17255,36.036147
1411,1411,-115.172178,36.043568
1412,1412,-115.172557,36.041767
1416,1416,-115.148017,36.195603
1417,1417,-115.151054,36.195581
1418,1418,-115.155009,36.195591
1419,1419,-115.134408,36.197029
1420,1420,-115.226577,36.195668
1421,1421,-115.22757,36.195904
1422,1422,-115.144108,36.195879
1423,1423,-115.039194,36.195946
1424,1424,-115.106519,36.196038
1425,1425,-115.10632,36.195767
1426,1426,-115.057114,36.196123
1427,1427,-115.05807,36.196344
1429,1429,-115.12327,36.195688
1430,1430,-115.125808,36.195928
1431,1431,-115.258657,36.195979
1432,1432,-115.262157,36.196427
1433,1433,-115.051997,36.196116
1434,1434,-115.053265,36.196345
1435,1435,-115.115687,36.195739
1436,1436,-115.11703,36.195979
1437,1437,-115.142299,36.195639
1438,1438,-115.166113,36.19583
1439,1439,-115.16526,36.195597
1440,1440,-115.157052,36.195814
1441,1441,-115.111787,36.195728
1444,1444,-115.205068,36.195418
1445,1445,-115.206758,36.195596
1446,1446,-115.074307,36.195679
1447,1447,-115.076177,36.195888
1448,1448,-115.14848,36.195824
1449,1449,-115.041014,36.196199
1450,1450,-115.279535,36.198266
1452,1452,-115.027001,36.195745
1454,1454,-115.237139,36.195799
1455,1455,-115.238323,36.196046
1456,1456,-115.223377,36.195608
1457,1457,-115.224601,36.195859
1458,1458,-115.128618,36.195639
1459,1459,-115.129378,36.196018
1460,1460,-115.273779,36.196639
1461,1461,-115.274821,36.196963
1462,1462,-115.12337,36.195959
1463,1463,-115.079619,36.195498
1464,1464,-115.080727,36.195739
1465,1465,-115.06582,36.195987
1466,1466,-115.067637,36.196189
1467,1467,-115.211148,36.195658
1468,1468,-115.084237,36.195509
1469,1469,-115.08503,36.195788
1470,1470,-115.047782,36.196115
1471,1471,-115.048684,36.196338
1473,1473,-115.1598,36.19557
1474,1474,-115.16154,36.195855
1475,1475,-115.201498,36.197559
1476,1476,-115.202411,36.197323
1477,1477,-115.264137,36.196699
1478,1478,-115.265568,36.197199
1479,1479,-115.070117,36.195828
1480,1480,-115.071677,36.196049
1481,1481,-115.11962,36.195979
1482,1482,-115.119727,36.195708
1483,1483,-115.215501,36.195721
1484,1484,-115.034714,36.19579
1486,1486,-115.061625,36.196124
1487,1487,-115.06275,36.196349
1488,1488,-115.150165,36.195808
1489,1489,-115.10236,36.195719
1490,1490,-115.103729,36.196018
1491,1491,-115.097258,36.195639
1492,1492,-115.0992,36.195987
1493,1493,-115.269458,36.196998
1494,1494,-115.270555,36.197091
1495,1495,-115.019407,36.197325
1496,1496,-115.022238,36.196176
1497,1497,-115.240536,36.196079
1498,1498,-115.240899,36.195859
1499,1499,-115.198052,36.19991
1500,1500,-115.153203,36.195804
1502,1502,-115.24861,36.196155
1503,1503,-115.093618,36.195608
